,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Popularity,Popularity_Normalized
53,2019-03-07,BTCUSD,3851.7,3891.4,3829.9,3854.0,4079.14,15754715.23,86.875,8687.5
54,2019-03-06,BTCUSD,3844.9,3895.7,3805.0,3851.7,3444.61,13240139.21,87.08333333333331,8708.333333333332
55,2019-03-05,BTCUSD,3700.1,3875.1,3690.6,3844.9,4452.1,16907238.34,86.84,8684.0
56,2019-03-04,BTCUSD,3785.7,3805.2,3670.9,3700.1,4485.16,16663513.98,78.91666666666667,7891.666666666667
57,2019-03-03,BTCUSD,3809.9,3822.4,3755.4,3785.7,2205.65,8368320.44,69.91666666666667,6991.666666666667
58,2019-03-02,BTCUSD,3804.7,3818.5,3754.3,3809.9,1767.43,6717768.95,70.91666666666667,7091.666666666667
59,2019-03-01,BTCUSD,3793.7,3843.0,3785.8,3804.7,2670.3,10179162.24,78.25,7825.0
60,2019-02-28,BTCUSD,3799.1,3885.0,3756.4,3793.7,5628.76,21477223.43,79.91666666666667,7991.666666666667
61,2019-02-27,BTCUSD,3796.2,3827.9,3652.6,3799.1,6161.74,23226201.21,81.29166666666667,8129.166666666667
62,2019-02-26,BTCUSD,3819.8,3829.9,3764.0,3796.2,4287.36,16280198.77,87.76,8776.0
63,2019-02-25,BTCUSD,3732.2,3860.3,3732.2,3819.8,5285.5,20100494.5,73.54166666666667,7354.166666666667
64,2019-02-24,BTCUSD,4113.3,4190.3,3625.0,3732.2,12720.57,49362065.72,82.04166666666667,8204.166666666668
65,2019-02-23,BTCUSD,3940.5,4160.1,3911.0,4113.3,6813.16,27470744.19,69.04166666666667,6904.166666666667
66,2019-02-22,BTCUSD,3897.1,3954.6,3884.7,3940.5,4768.52,18726934.19,69.83333333333333,6983.333333333333
67,2019-02-21,BTCUSD,3942.0,3986.0,3863.2,3897.1,4844.11,18930984.56,71.25,7125.0
68,2019-02-20,BTCUSD,3888.1,3962.5,3865.7,3942.0,5841.98,22880880.75,74.91666666666667,7491.666666666667
69,2019-02-19,BTCUSD,3870.7,3975.0,3838.2,3888.1,7737.08,30268048.58,82.28,8228.0
70,2019-02-18,BTCUSD,3625.1,3926.0,3617.0,3870.7,11392.82,43012976.51,80.16666666666667,8016.666666666667
71,2019-02-17,BTCUSD,3580.1,3675.0,3552.7,3625.1,3862.91,13891903.24,59.25,5925.0
72,2019-02-16,BTCUSD,3567.4,3613.3,3562.7,3580.1,2089.16,7499159.39,59.16666666666666,5916.666666666666
73,2019-02-15,BTCUSD,3562.3,3616.1,3546.8,3567.4,3890.3,13896053.89,64.75,6475.0
74,2019-02-14,BTCUSD,3574.0,3589.3,3532.1,3562.3,3242.24,11564711.69,66.875,6687.5
75,2019-02-13,BTCUSD,3588.9,3632.2,3560.0,3574.0,3752.08,13445488.78,68.54166666666667,6854.166666666667
76,2019-02-12,BTCUSD,3591.7,3620.0,3538.2,3588.9,4499.01,16108622.84,69.88,6988.0
77,2019-02-11,BTCUSD,3647.1,3650.7,3577.7,3591.7,3610.74,12993775.44,66.70833333333333,6670.833333333333
78,2019-02-10,BTCUSD,3625.7,3657.1,3578.2,3647.1,2513.33,9086187.65,62.75,6275.0
79,2019-02-09,BTCUSD,3622.0,3744.2,3589.6,3625.7,3623.6,13124657.15,69.58333333333333,6958.333333333333
80,2019-02-08,BTCUSD,3360.3,3704.9,3341.4,3622.0,10258.37,36067899.79,73.45833333333333,7345.833333333333
81,2019-02-07,BTCUSD,3367.4,3382.4,3348.1,3360.3,3197.05,10760177.45,71.33333333333333,7133.333333333333
82,2019-02-06,BTCUSD,3429.5,3445.0,3337.0,3367.4,4940.9,16676594.16,76.29166666666667,7629.166666666667
83,2019-02-05,BTCUSD,3413.9,3433.8,3397.8,3429.5,2734.59,9355277.75,80.56,8056.0
84,2019-02-04,BTCUSD,3415.2,3437.8,3396.9,3413.9,2827.56,9657863.11,45.625,4562.5
85,2019-02-03,BTCUSD,3466.0,3473.0,3388.6,3415.2,2316.36,7928879.52,36.5,3650.0
86,2019-02-02,BTCUSD,3437.2,3494.1,3414.0,3466.0,2428.61,8357825.38,61.41666666666666,6141.666666666666
87,2019-02-01,BTCUSD,3409.6,3460.0,3373.1,3437.2,5792.0,19789763.47,66.75,6675.0
88,2019-01-31,BTCUSD,3435.4,3478.1,3395.2,3409.6,5209.93,17809367.78,68.875,6887.5
89,2019-01-30,BTCUSD,3395.0,3465.1,3371.3,3435.4,4910.08,16825699.21,61.75,6175.0
90,2019-01-29,BTCUSD,3431.0,3440.0,3343.3,3395.0,6116.98,20759934.95,75.8,7580.0
91,2019-01-28,BTCUSD,3533.4,3537.0,3373.8,3431.0,7958.2,27295512.98,83.45833333333333,8345.833333333332
92,2019-01-27,BTCUSD,3556.2,3562.2,3470.8,3533.4,2449.82,8658086.29,66.04166666666667,6604.166666666667
93,2019-01-26,BTCUSD,3560.1,3673.0,3535.6,3556.2,3157.15,11316443.66,66.25,6625.0
94,2019-01-25,BTCUSD,3571.3,3577.4,3511.6,3560.1,3627.69,12883611.53,73.04166666666667,7304.166666666667
95,2019-01-24,BTCUSD,3556.1,3591.7,3531.3,3571.3,3395.3,12083159.97,77.625,7762.5
96,2019-01-23,BTCUSD,3575.8,3613.2,3521.7,3556.1,5130.27,18296983.76,76.625,7662.5
97,2019-01-22,BTCUSD,3533.4,3607.5,3440.0,3575.8,5851.84,20750459.94,78.2,7820.0
98,2019-01-21,BTCUSD,3530.6,3565.0,3487.8,3533.4,3937.96,13915539.71,77.375,7737.5
99,2019-01-20,BTCUSD,3683.0,3702.5,3468.7,3530.6,6015.15,21353903.86,70.41666666666667,7041.666666666667
100,2019-01-19,BTCUSD,3612.2,3950.0,3606.1,3683.0,4387.79,16288898.41,71.58333333333333,7158.333333333333
101,2019-01-18,BTCUSD,3644.0,3644.8,3576.0,3612.2,4152.18,15005574.63,78.41666666666667,7841.666666666667
102,2019-01-17,BTCUSD,3606.6,3660.0,3540.5,3644.0,6052.49,21863246.73,81.45833333333333,8145.833333333333
103,2019-01-16,BTCUSD,3587.0,3669.5,3573.4,3606.6,6583.72,23759985.23,84.41666666666667,8441.666666666668
104,2019-01-15,BTCUSD,3664.8,3685.5,3550.0,3587.0,6452.17,23407668.99,87.32,8732.0
105,2019-01-14,BTCUSD,3512.6,3717.0,3506.9,3664.8,6916.6,24973748.25,76.5,7650.0
106,2019-01-13,BTCUSD,3616.5,3644.8,3375.0,3512.6,5568.27,19703447.25,68.54166666666667,6854.166666666667
107,2019-01-12,BTCUSD,3635.1,3652.4,3562.7,3616.5,2885.99,10456328.14,66.66666666666667,6666.666666666667
108,2019-01-11,BTCUSD,3623.5,3694.9,3560.5,3635.1,9804.91,35618006.87,78.33333333333333,7833.333333333333
109,2019-01-10,BTCUSD,3999.9,4035.5,3550.0,3623.5,13262.15,49755269.68,86.08333333333331,8608.333333333332
110,2019-01-09,BTCUSD,3992.9,4039.8,3966.0,3999.9,5461.97,21887773.11,76.79166666666667,7679.166666666667
111,2019-01-08,BTCUSD,4005.3,4113.9,3935.0,3992.9,8107.07,32579003.91,77.32,7731.999999999999
112,2019-01-07,BTCUSD,4041.1,4078.9,3965.0,4005.3,5303.55,21323729.17,80.91666666666667,8091.666666666667
113,2019-01-06,BTCUSD,3796.6,4083.9,3760.4,4041.1,7955.06,31523155.35,72.375,7237.5
114,2019-01-05,BTCUSD,3823.7,3874.7,3772.1,3796.6,3545.83,13598988.21,70.58333333333333,7058.333333333333
115,2019-01-04,BTCUSD,3786.5,3856.9,3728.8,3823.7,5078.93,19236735.65,81.20833333333333,8120.833333333333
116,2019-01-03,BTCUSD,3886.2,3895.5,3721.9,3786.5,5534.42,21155226.11,85.5,8550.0
117,2019-01-02,BTCUSD,3820.1,3920.0,3767.2,3886.2,5737.27,22054330.72,83.54166666666667,8354.166666666668
118,2019-01-01,BTCUSD,3691.9,4499.3,3643.7,3820.1,5422.74,20531152.95,28.76,2876.0
119,2018-12-31,BTCUSD,3832.4,3837.0,3621.6,3691.9,6305.75,23541401.36,16.916666666666668,1691.6666666666667
120,2018-12-30,BTCUSD,3725.0,3871.6,3681.0,3832.4,5832.3,22098685.96,68.29166666666667,6829.166666666667
121,2018-12-29,BTCUSD,3890.5,3952.9,3645.0,3725.0,6072.92,23425318.48,73.45833333333333,7345.833333333333
122,2018-12-28,BTCUSD,3588.6,4028.6,3575.0,3890.5,10992.83,41533724.86,81.16666666666667,8116.666666666667
123,2018-12-27,BTCUSD,3808.2,3840.0,3565.9,3588.6,8147.54,29941347.79,81.29166666666667,8129.166666666667
124,2018-12-26,BTCUSD,3778.5,3860.0,3680.2,3808.2,8782.86,33162729.27,79.75,7975.0
125,2018-12-25,BTCUSD,4033.6,4040.0,3671.5,3778.5,12411.72,46941036.45,33.6,3360.0
126,2018-12-24,BTCUSD,3940.2,4239.9,3940.2,4033.6,14223.36,58550965.38,17.208333333333332,1720.8333333333333
127,2018-12-23,BTCUSD,3981.3,4062.5,3910.0,3940.2,6944.34,27614847.51,59.58333333333334,5958.333333333334
128,2018-12-22,BTCUSD,3838.5,4022.6,3788.3,3981.3,9708.11,37624002.37,61.125,6112.5
129,2018-12-21,BTCUSD,4074.4,4164.0,3769.2,3838.5,16054.61,63631567.84,75.20833333333333,7520.833333333333
130,2018-12-20,BTCUSD,3683.6,4178.0,3651.0,4074.4,21323.95,84516578.56,80.79166666666667,8079.166666666667
131,2018-12-19,BTCUSD,3669.1,3920.0,3645.6,3683.6,23739.01,89281954.0,79.625,7962.5
132,2018-12-18,BTCUSD,3502.0,3690.9,3433.9,3669.1,11681.48,41364650.45,75.68,7568.000000000001
133,2018-12-17,BTCUSD,3189.7,3587.9,3184.0,3502.0,18346.05,62584264.99,72.45833333333333,7245.833333333333
134,2018-12-16,BTCUSD,3180.1,3265.0,3159.0,3189.7,4498.0,14485716.88,59.83333333333334,5983.333333333334
135,2018-12-15,BTCUSD,3194.9,3225.0,3120.0,3180.1,5329.49,16886679.6,64.45833333333333,6445.833333333333
136,2018-12-14,BTCUSD,3260.0,3308.6,3134.0,3194.9,11696.61,37595737.41,73.45833333333333,7345.833333333333
137,2018-12-13,BTCUSD,3435.2,3438.2,3217.7,3260.0,10912.66,36285091.98,66.58333333333333,6658.333333333333
138,2018-12-12,BTCUSD,3348.1,3489.4,3323.6,3435.2,7305.35,24918795.97,64.79166666666667,6479.166666666667
139,2018-12-11,BTCUSD,3408.0,3441.1,3294.5,3360.9,6725.67,22584267.94,67.24,6723.999999999999
140,2018-12-10,BTCUSD,3539.5,3596.0,3348.7,3408.0,8249.35,28491342.57,66.33333333333333,6633.333333333333
141,2018-12-09,BTCUSD,3396.9,3636.0,3359.9,3539.5,8558.6,30006980.1,60.625,6062.5
142,2018-12-08,BTCUSD,3379.3,3498.9,3251.3,3396.9,9218.83,31147572.36,67.45833333333333,6745.833333333333
143,2018-12-07,BTCUSD,3435.5,3600.0,3208.0,3379.3,21254.67,71550797.99,90.16666666666669,9016.666666666668
144,2018-12-06,BTCUSD,3694.3,3851.1,3412.0,3435.5,18686.81,68212163.18,69.25,6925.0
145,2018-12-05,BTCUSD,3904.7,3916.3,3653.0,3694.3,8825.55,33374358.3,63.91666666666666,6391.666666666666
146,2018-12-04,BTCUSD,3832.7,4059.3,3728.7,3904.7,9298.12,36230811.17,66.12,6612.0
147,2018-12-03,BTCUSD,4101.9,4117.0,3732.6,3832.7,10835.58,42225804.18,62.625,6262.5
148,2018-12-02,BTCUSD,4138.4,4262.9,4025.1,4101.9,5907.11,24355110.74,50.75,5075.0
149,2018-12-01,BTCUSD,3969.4,4286.6,3905.7,4138.4,7217.51,29712158.44,56.0,5600.0
150,2018-11-30,BTCUSD,4241.9,4300.0,3856.9,3963.6,14509.34,58595944.6,64.5,6450.0
151,2018-11-29,BTCUSD,4219.8,4441.0,4066.0,4241.9,11169.33,47291802.75,71.04166666666667,7104.166666666667
152,2018-11-28,BTCUSD,3770.7,4397.6,3770.7,4219.8,16240.44,66777587.52,79.66666666666667,7966.666666666667
153,2018-11-27,BTCUSD,3727.1,3829.0,3561.6,3770.7,11637.03,43114936.67,87.4,8740.0
154,2018-11-26,BTCUSD,3932.9,4067.8,3516.1,3727.1,18383.36,69311915.82,68.16666666666667,6816.666666666667
155,2018-11-25,BTCUSD,3780.0,4126.9,3456.0,3932.9,19692.95,74085902.54,71.83333333333333,7183.333333333333
156,2018-11-24,BTCUSD,4286.4,4373.2,3685.0,3780.0,10821.73,43042068.94,46.83333333333334,4683.333333333334
157,2018-11-23,BTCUSD,4262.6,4364.8,4089.4,4286.4,9319.25,39449948.68,49.58333333333334,4958.333333333334
158,2018-11-22,BTCUSD,4548.2,4589.9,4070.0,4262.6,6504.18,28819943.93,48.375,4837.5
159,2018-11-21,BTCUSD,4361.4,4635.7,4240.9,4548.2,11087.68,49277601.66,65.875,6587.5
160,2018-11-20,BTCUSD,4741.2,4891.9,4028.8,4361.4,24335.57,108631050.7,82.96,8296.0
161,2018-11-19,BTCUSD,5560.9,5563.5,4700.0,4741.2,16745.73,85107054.26,57.04166666666666,5704.166666666666
162,2018-11-18,BTCUSD,5499.3,5698.0,5499.3,5560.9,1993.5,11073050.39,34.625,3462.5
163,2018-11-17,BTCUSD,5514.4,5549.5,5457.2,5499.3,2195.12,12044671.96,37.75,3775.0
164,2018-11-16,BTCUSD,5570.6,5610.0,5413.0,5514.4,4400.76,24324190.38,46.58333333333334,4658.333333333334
165,2018-11-15,BTCUSD,5600.9,5647.8,5206.1,5570.6,10784.51,58868344.32,59.91666666666666,5991.666666666666
166,2018-11-14,BTCUSD,6260.0,6300.0,5330.0,5600.9,15801.64,90638921.27,50.29166666666666,5029.166666666666
167,2018-11-13,BTCUSD,6327.3,6329.1,6250.0,6260.0,2535.3,15939822.02,34.96,3496.0
168,2018-11-12,BTCUSD,6358.2,6385.0,6290.8,6327.3,2245.02,14256107.24,76.16666666666667,7616.666666666667
169,2018-11-11,BTCUSD,6349.0,6364.5,6275.1,6358.2,757.31,4791984.28,66.70833333333333,6670.833333333333
170,2018-11-10,BTCUSD,6335.4,6375.0,6331.6,6349.0,700.43,4452520.26,66.70833333333333,6670.833333333333
171,2018-11-09,BTCUSD,6408.8,6419.7,6310.0,6335.4,2192.62,13964518.8,76.41666666666667,7641.666666666667
172,2018-11-08,BTCUSD,6503.3,6515.7,6380.6,6408.8,2222.69,14328412.55,81.25,8125.0
173,2018-11-07,BTCUSD,6451.3,6552.9,6448.6,6503.3,2678.53,17431415.78,82.08333333333333,8208.333333333332
174,2018-11-06,BTCUSD,6405.9,6455.2,6390.2,6451.3,2069.32,13285969.68,83.4,8340.0
175,2018-11-05,BTCUSD,6419.9,6443.3,6370.2,6405.9,1246.87,7983638.87,90.25,9025.0
176,2018-11-04,BTCUSD,6331.4,6471.6,6316.3,6419.9,1748.31,11195489.03,80.58333333333333,8058.333333333333
177,2018-11-03,BTCUSD,6346.2,6347.6,6300.6,6331.4,682.87,4320355.73,71.79166666666667,7179.166666666667
178,2018-11-02,BTCUSD,6339.9,6378.3,6318.2,6346.2,1764.99,11209736.56,81.79166666666667,8179.166666666667
179,2018-11-01,BTCUSD,6307.5,6367.7,6290.6,6339.9,1769.8,11176012.36,83.83333333333333,8383.333333333332
180,2018-10-31,BTCUSD,6275.0,6377.0,6205.0,6307.5,3043.43,19109317.37,86.91666666666669,8691.666666666668
181,2018-10-30,BTCUSD,6266.3,6299.4,6242.0,6275.0,4933.0,30934611.18,83.52,8352.0
182,2018-10-29,BTCUSD,6408.1,6423.0,6201.0,6266.3,3557.39,22434488.61,64.54166666666667,6454.166666666667
183,2018-10-28,BTCUSD,6410.4,6433.6,6388.0,6408.1,773.32,4957161.69,52.0,5200.0
184,2018-10-27,BTCUSD,6409.3,6422.3,6385.0,6410.4,646.46,4140804.53,55.16666666666666,5516.666666666666
185,2018-10-26,BTCUSD,6393.0,6450.0,6378.9,6409.3,1463.49,9372414.5,60.91666666666666,6091.666666666666
186,2018-10-25,BTCUSD,6413.9,6419.7,6356.0,6393.0,1482.46,9484960.69,64.41666666666667,6441.666666666667
187,2018-10-24,BTCUSD,6394.4,6466.0,6392.7,6413.9,1504.14,9668103.64,65.125,6512.5
188,2018-10-23,BTCUSD,6409.6,6418.0,6356.2,6394.4,2065.88,13208949.9,65.44,6544.0
189,2018-10-22,BTCUSD,6410.0,6428.7,6367.8,6409.6,1288.68,8254230.44,82.58333333333333,8258.333333333332
190,2018-10-21,BTCUSD,6412.3,6457.8,6399.2,6410.0,942.94,6065656.71,74.125,7412.5
191,2018-10-20,BTCUSD,6384.2,6429.7,6360.1,6412.3,778.71,4985137.69,73.83333333333333,7383.333333333333
192,2018-10-19,BTCUSD,6395.4,6406.8,6352.5,6384.2,1146.68,7316937.73,82.33333333333333,8233.333333333332
193,2018-10-18,BTCUSD,6442.5,6487.9,6344.6,6395.4,1781.84,11429381.84,87.04166666666669,8704.166666666668
194,2018-10-17,BTCUSD,6460.4,6469.8,6411.9,6442.5,1684.01,10842363.71,86.33333333333331,8633.333333333332
195,2018-10-16,BTCUSD,6438.4,6438.4,6430.0,6430.0,0.0,0.0,91.2,9120.0
196,2018-10-15,BTCUSD,6181.8,6820.0,6151.0,6438.4,11285.23,72788590.99,72.08333333333333,7208.333333333333
197,2018-10-14,BTCUSD,6197.9,6289.9,6150.0,6181.8,1237.48,7705735.46,53.95833333333334,5395.833333333334
198,2018-10-13,BTCUSD,6192.2,6219.1,6171.7,6197.9,922.97,5722076.68,55.29166666666666,5529.166666666666
199,2018-10-12,BTCUSD,6150.1,6238.5,6110.0,6192.2,1675.05,10377230.21,66.25,6625.0
200,2018-10-11,BTCUSD,6530.5,6530.5,6091.2,6150.1,7094.17,44104670.27,81.08333333333333,8108.333333333333
201,2018-10-10,BTCUSD,6585.1,6589.1,6441.8,6530.5,2486.36,16184762.99,62.33333333333334,6233.333333333334
202,2018-10-09,BTCUSD,6610.0,6618.5,6555.6,6585.1,1365.64,8990300.0,60.72,6072.0
203,2018-10-08,BTCUSD,6570.5,6688.3,6545.0,6610.0,2498.52,16509853.74,81.95833333333333,8195.833333333332
204,2018-10-07,BTCUSD,6550.0,6584.2,6488.3,6570.5,1022.6,6684716.47,69.16666666666667,6916.666666666667
205,2018-10-06,BTCUSD,6580.1,6599.0,6532.0,6550.0,857.01,5620801.91,74.66666666666667,7466.666666666667
206,2018-10-05,BTCUSD,6547.4,6666.6,6494.1,6580.1,2486.39,16336808.56,82.83333333333333,8283.333333333332
207,2018-10-04,BTCUSD,6463.9,6598.9,6461.0,6547.4,2018.74,13225345.19,85.58333333333333,8558.333333333332
208,2018-10-03,BTCUSD,6500.0,6521.1,6397.6,6463.9,5144.88,33288673.95,86.0,8600.0
209,2018-10-02,BTCUSD,6572.6,6597.0,6436.2,6500.0,3054.79,19928501.47,84.48,8448.0
210,2018-10-01,BTCUSD,6604.1,6633.3,6490.2,6572.6,1863.91,12236505.33,73.5,7350.0
211,2018-09-30,BTCUSD,6582.7,6641.0,6518.0,6604.1,1173.04,7727043.26,68.75,6875.0
212,2018-09-29,BTCUSD,6622.3,6622.3,6450.1,6582.7,2152.44,14071804.44,68.16666666666667,6816.666666666667
213,2018-09-28,BTCUSD,6683.8,6796.2,6529.4,6622.3,4522.32,30127707.7,79.875,7987.5
214,2018-09-27,BTCUSD,6453.5,6730.0,6430.9,6683.8,4768.63,31304585.52,81.25,8125.0
215,2018-09-26,BTCUSD,6435.0,6540.7,6372.0,6453.5,3269.63,21186720.69,80.66666666666667,8066.666666666667
216,2018-09-25,BTCUSD,6579.2,6580.0,6318.5,6435.0,5070.31,32564829.96,82.52,8252.0
217,2018-09-24,BTCUSD,6700.0,6719.9,6545.0,6579.2,3893.19,25795562.3,75.08333333333333,7508.333333333333
218,2018-09-23,BTCUSD,6717.0,6768.0,6660.1,6700.0,1383.41,9275720.26,70.0,7000.0
219,2018-09-22,BTCUSD,6755.3,6836.4,6625.1,6717.0,3104.94,20822707.48,75.125,7512.5
220,2018-09-21,BTCUSD,6491.2,6819.5,6480.0,6755.3,5724.55,38192228.0,86.5,8650.0
221,2018-09-20,BTCUSD,6392.1,6547.2,6339.2,6491.2,3697.3,23778444.09,79.79166666666667,7979.166666666667
222,2018-09-19,BTCUSD,6330.5,6574.0,6102.6,6392.1,4789.6,30388848.41,79.5,7950.0
223,2018-09-18,BTCUSD,6250.0,6384.9,6225.0,6330.5,3232.4,20384143.92,77.64,7764.0
224,2018-09-17,BTCUSD,6497.9,6532.1,6202.2,6250.0,5043.66,31953947.0,70.95833333333333,7095.833333333333
225,2018-09-16,BTCUSD,6520.0,6520.1,6342.8,6497.9,1667.34,10777292.6,62.20833333333334,6220.833333333334
226,2018-09-15,BTCUSD,6482.9,6568.4,6465.2,6520.0,1289.28,8401857.92,64.16666666666667,6416.666666666667
227,2018-09-14,BTCUSD,6487.1,6599.8,6388.0,6482.9,4004.84,26039810.23,74.83333333333333,7483.333333333333
228,2018-09-13,BTCUSD,6319.5,6595.9,6319.5,6487.1,5151.58,33369523.46,82.16666666666667,8216.666666666668
229,2018-09-12,BTCUSD,6282.3,6366.4,6195.0,6319.5,2970.82,18652012.55,84.5,8450.0
230,2018-09-11,BTCUSD,6304.5,6410.9,6162.4,6282.3,3535.83,22204023.19,76.4,7640.000000000001
231,2018-09-10,BTCUSD,6230.9,6371.3,6230.9,6304.5,3377.45,21229256.33,51.875,5187.5
232,2018-09-09,BTCUSD,6183.2,6459.4,6137.6,6230.9,3636.6,22955701.16,47.375,4737.5
233,2018-09-08,BTCUSD,6397.6,6457.7,6073.9,6183.2,3871.53,24143355.55,48.58333333333334,4858.333333333334
234,2018-09-07,BTCUSD,6494.8,6524.8,6318.8,6397.6,3235.08,20814114.84,57.25,5725.0
235,2018-09-06,BTCUSD,6686.6,6702.3,6250.0,6494.8,9593.0,61639418.85,74.83333333333333,7483.333333333333
236,2018-09-05,BTCUSD,7359.3,7389.4,6638.8,6686.6,7620.38,53296661.2,64.125,6412.5
237,2018-09-04,BTCUSD,7256.1,7405.9,7219.2,7359.3,2791.71,20477814.88,54.04,5404.0
238,2018-09-03,BTCUSD,7294.7,7329.9,7183.5,7256.1,2218.56,16104384.95,58.875,5887.5
239,2018-09-02,BTCUSD,7191.3,7331.1,7127.5,7294.7,3385.45,24553525.5,56.95833333333334,5695.833333333334
240,2018-09-01,BTCUSD,7015.8,7254.0,7014.7,7191.3,2912.77,20821957.3,54.83333333333334,5483.333333333334
241,2018-08-31,BTCUSD,6983.1,7085.9,6888.0,7015.8,3499.1,24445909.25,58.20833333333334,5820.833333333334
242,2018-08-30,BTCUSD,7022.7,7060.0,6776.9,6983.1,4731.63,32667903.02,61.70833333333334,6170.833333333334
243,2018-08-29,BTCUSD,7076.7,7120.0,6886.6,7022.7,2919.75,20512301.82,62.91666666666666,6291.666666666666
244,2018-08-28,BTCUSD,6909.0,7133.7,6860.0,7076.7,5196.82,36431643.21,68.96,6895.999999999999
245,2018-08-27,BTCUSD,6710.0,6949.8,6648.1,6909.0,3181.26,21519581.9,69.25,6925.0
246,2018-08-26,BTCUSD,6732.3,6775.0,6560.4,6710.0,2027.19,13526201.54,60.45833333333334,6045.833333333334
247,2018-08-25,BTCUSD,6693.3,6795.0,6660.6,6732.3,2077.43,13967799.13,63.375,6337.5
248,2018-08-24,BTCUSD,6527.2,6748.0,6451.1,6693.3,3113.09,20499607.42,68.54166666666667,6854.166666666667
249,2018-08-23,BTCUSD,6359.8,6578.2,6329.2,6527.2,3430.69,22105903.56,73.70833333333333,7370.833333333333
250,2018-08-22,BTCUSD,6475.5,6916.5,6210.0,6359.8,8206.75,53984403.13,81.41666666666667,8141.666666666667
251,2018-08-21,BTCUSD,6257.2,6500.0,6241.4,6475.5,3181.62,20364787.72,73.72,7372.0
252,2018-08-20,BTCUSD,6475.1,6520.0,6224.0,6257.2,3787.35,24144889.03,55.79166666666666,5579.166666666666
253,2018-08-19,BTCUSD,6400.0,6546.9,6317.2,6475.1,1721.79,11061115.49,49.16666666666666,4916.666666666666
254,2018-08-18,BTCUSD,6589.2,6615.8,6301.6,6400.0,3129.26,20165506.7,51.75,5175.0
255,2018-08-17,BTCUSD,6316.0,6596.7,6289.1,6589.2,3812.13,24686029.3,57.70833333333334,5770.833333333334
256,2018-08-16,BTCUSD,6269.5,6491.8,6213.0,6316.0,4760.21,30214762.92,60.66666666666666,6066.666666666666
257,2018-08-15,BTCUSD,6196.8,6649.0,6186.0,6269.5,8070.75,51651433.27,69.5,6950.0
258,2018-08-14,BTCUSD,6250.0,6789.8,5890.0,6196.8,10247.32,62337255.19,78.08,7808.0
259,2018-08-13,BTCUSD,6312.2,6544.7,6142.5,6250.0,5762.25,36561140.41,68.25,6825.0
260,2018-08-12,BTCUSD,6087.6,6087.6,6087.6,6087.6,0.0,0.0,60.45833333333334,6045.833333333334
261,2018-08-11,BTCUSD,6141.5,6177.0,5969.6,6087.6,2586.37,15763120.05,69.58333333333333,6958.333333333333
262,2018-08-10,BTCUSD,6536.0,6579.1,6010.0,6141.5,7526.91,47487206.71,70.54166666666667,7054.166666666667
263,2018-08-09,BTCUSD,6275.9,6630.5,6179.1,6536.0,5942.17,38175637.9,72.20833333333333,7220.833333333333
264,2018-08-08,BTCUSD,6717.8,6717.8,6120.0,6275.9,9468.23,60523770.56,84.33333333333333,8433.333333333332
265,2018-08-07,BTCUSD,6935.7,7149.0,6659.9,6717.8,6505.5,45042696.31,69.04,6904.000000000001
266,2018-08-06,BTCUSD,7026.9,7159.9,6833.0,6935.7,3152.51,21982992.47,81.75,8175.0
267,2018-08-05,BTCUSD,7024.5,7088.4,6880.1,7026.9,3309.97,23149466.96,75.5,7550.0
268,2018-08-04,BTCUSD,7415.0,7485.9,6927.0,7024.5,4985.95,35634274.86,78.04166666666667,7804.166666666667
269,2018-08-03,BTCUSD,7534.8,7534.8,7254.6,7415.0,5256.11,38867189.16,84.125,8412.5
270,2018-08-02,BTCUSD,7604.1,7700.0,7455.7,7534.8,3842.82,29054250.04,79.875,7987.5
271,2018-08-01,BTCUSD,7726.0,7757.7,7423.0,7604.1,4418.98,33402095.45,85.54166666666667,8554.166666666668
272,2018-07-31,BTCUSD,8170.0,8170.0,7634.8,7726.0,5451.55,42637335.41,86.28,8628.0
273,2018-07-30,BTCUSD,8213.5,8274.9,7850.1,8170.0,4501.07,36331209.39,61.75,6175.0
274,2018-07-29,BTCUSD,8230.8,8290.2,8125.0,8213.5,1714.22,14079397.93,54.54166666666666,5454.166666666666
275,2018-07-28,BTCUSD,8177.0,8250.0,8072.0,8230.8,1775.35,14506907.39,56.29166666666666,5629.166666666666
276,2018-07-27,BTCUSD,7925.0,8274.8,7800.5,8177.0,5530.02,44301643.9,69.66666666666667,6966.666666666667
277,2018-07-26,BTCUSD,8166.0,8315.0,7840.0,7925.0,5606.15,45411174.95,70.91666666666667,7091.666666666667
278,2018-07-25,BTCUSD,8401.8,8496.6,8062.1,8166.0,5754.8,47439488.09,78.83333333333333,7883.333333333333
279,2018-07-24,BTCUSD,7720.0,8491.1,7695.0,8401.8,8313.91,67579912.64,82.4,8240.0
280,2018-07-23,BTCUSD,7401.1,7844.9,7375.8,7720.0,5418.04,41614357.33,50.875,5087.5
281,2018-07-22,BTCUSD,7396.7,7581.9,7320.0,7401.1,2554.54,19038059.12,42.0,4200.0
282,2018-07-21,BTCUSD,7320.0,7447.9,7200.3,7396.7,2408.93,17640463.15,42.66666666666666,4266.666666666666
283,2018-07-20,BTCUSD,7472.3,7670.5,7238.8,7320.0,5351.46,39715551.22,50.33333333333334,5033.333333333334
284,2018-07-19,BTCUSD,7367.4,7548.8,7280.8,7472.3,4114.21,30512006.33,52.875,5287.5
